timestamp,trade_id,symbol,underlying,option_type,strike,expiry,expiry_date,days_to_expiry,action,side,quantity,price,total_value,spot_price,spot_change_1h,spot_change_24h,iv,delta,gamma,theta,vega,position_size_before,position_size_after,position_pnl_at_trade,avg_entry_before,btc_price,eth_price,market_trend,volatility_regime,outcome_pnl,outcome_pnl_pct,outcome_duration_hours,outcome_max_profit,outcome_max_loss,outcome_status,strategy_tag,automation_rule,user_notes
2026-01-18T12:02:08.459250,T002079,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,14.5,290.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,290.0,100.0,0.042115723333333334,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.462489,T002080,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,5,32.0,160.0,0,0,0,0,0,0,0,0,0.0,-5.0,0,0.0,0,0,neutral,medium,160.0,100.0,0.04211482361111111,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.465654,T002081,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,16.0,320.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,320.0,100.0,0.04211394444444444,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.468781,T002082,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,17.2,344.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,344.0,100.0,0.04211307583333334,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.472034,T002083,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,18.5,370.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,370.0,100.0,0.04211217222222222,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.475309,T002084,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,18.5,370.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,370.0,100.0,0.0421112625,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.479251,T002085,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,16.0,320.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,320.0,100.0,0.0421101675,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.482709,T002086,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,17.5,350.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,350.0,100.0,0.04210920694444444,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.485894,T002087,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,9,17.0,153.0,0,0,0,0,0,0,0,0,0.0,-9.0,0,0.0,0,0,neutral,medium,153.0,100.0,0.042108322222222216,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.489116,T002088,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,17.0,17.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,17.0,100.0,0.04210742722222222,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.492339,T002089,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,18.5,185.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,185.0,100.0,0.04210653194444445,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.495706,T002090,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,24.8,248.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,248.0,100.0,0.04210559666666667,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.498910,T002091,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,5,25.6,128.0,0,0,0,0,0,0,0,0,0.0,-5.0,0,0.0,0,0,neutral,medium,128.0,100.0,0.042104706666666665,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.502087,T002092,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,5,28.0,140.0,0,0,0,0,0,0,0,0,0.0,-5.0,0,0.0,0,0,neutral,medium,140.0,100.0,0.042103824166666665,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.505193,T002093,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,3,35.5,106.5,0,0,0,0,0,0,0,0,0.0,-3.0,0,0.0,0,0,neutral,medium,106.5,100.0,0.04210296138888889,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.508303,T002094,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,35.5,35.5,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,35.5,100.0,0.042102097500000005,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.511403,T002095,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,35.5,35.5,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,35.5,100.0,0.04210123638888889,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.514550,T002096,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,37.0,37.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,37.0,100.0,0.04210036222222222,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.517641,T002097,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,65.0,65.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,65.0,100.0,0.04209950361111111,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.520722,T002098,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,5.5,55.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-911.2068965519001,-1656.7398119125457,0.042100701944444444,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.523819,T002099,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,5.0,50.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-916.2068965519001,-1832.4137931038003,0.042099841666666665,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.526900,T002100,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,5.0,50.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-916.2068965519001,-1832.4137931038003,0.04209898583333334,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.529985,T002101,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,4.2,42.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-924.2068965519001,-2200.4926108378572,0.04209812888888889,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.533082,T002102,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,7.5,75.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-891.2068965519001,-1188.2758620692,0.042097268611111106,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.536180,T002103,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,1,0.2,0.2,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.04576035,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.539261,T002104,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,49,0.2,9.8,0,0,0,0,0,0,0,0,0.0,49.0,0,0.0,0,0,neutral,medium,,,,,,open,delta_exchange_import,,
2026-01-18T12:02:08.542364,T002105,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,9.3,93.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-873.2068965519001,-938.9321468300001,0.04209469027777778,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.545430,T002106,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,9.7,97.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-869.2068965519001,-896.0895840741238,0.042093838611111115,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.548515,T002107,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,9.7,97.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-869.2068965519001,-896.0895840741238,0.04209298166666666,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.551604,T002108,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,11.5,115.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-851.2068965519001,-740.1799100451304,0.04209212361111111,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.554760,T002109,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,12.4,124.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-842.2068965519,-679.1991101225,0.042091246944444445,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.557837,T002110,C-BTC-96200-170126,BTC,Call,96200,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,20,0.2,4.0,0,0,0,0,0,0,0,0,0.0,20.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.045764418055555554,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.560916,T002111,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,10.0,100.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-866.2068965519001,-866.2068965519002,0.04208953694444444,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.564016,T002112,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,13.3,133.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-833.2068965519001,-626.4713507909023,0.04208867583333334,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.567095,T002113,C-BTC-96200-170126,BTC,Call,96200,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,11,0.2,2.2,0,0,0,0,0,0,0,0,0.0,11.0,0,0.0,0,0,neutral,medium,,,,,,open,delta_exchange_import,,
2026-01-18T12:02:08.570175,T002114,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,12.5,12.5,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,12.5,100.0,0.04208491083333333,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.573264,T002115,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,17.0,17.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,17.0,100.0,0.042084052777777776,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.576377,T002116,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,40.6,40.6,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,-56.020689655190004,-137.9819942246059,0.04208524222222222,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.579465,T002117,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,34.5,34.5,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,34.5,100.0,0.042082330277777774,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.582565,T002118,C-BTC-95200-170126,BTC,Call,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,84.0,84.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,-12.620689655190006,-15.024630541892863,0.04208352333333334,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.585671,T002119,P-BTC-95200-170126,BTC,Put,95200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,33.0,33.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,33.0,100.0,0.042080606388888886,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.588772,T002120,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,1.8,36.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,1.6,88.8888888888889,0.04217078888888889,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.591893,T002121,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,20,1.8,36.0,0,0,0,0,0,0,0,0,0.0,-20.0,0,0.0,0,0,neutral,medium,1.6,88.8888888888889,0.042169921944444445,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.595016,T002122,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,2.2,22.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,20.0,90.9090909090909,0.04212179083333334,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.598104,T002123,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,2.2,22.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,20.0,90.9090909090909,0.04212093305555555,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.601205,T002124,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,2.2,22.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,20.0,90.9090909090909,0.04212007166666667,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.604304,T002125,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,2.0,20.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,18.0,90.0,0.04211921083333333,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.607396,T002126,P-BTC-93600-180126,BTC,Put,93600,180126,2026-01-18T08:30:00,-0.15,SELL,OPEN,10,20.0,200.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,190.0,95.0,0.04205378944444445,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.610492,T002127,C-BTC-96000-180126,BTC,Call,96000,180126,2026-01-18T08:30:00,-0.15,SELL,OPEN,10,79.0,790.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,,,,,,open,delta_exchange_import,,
2026-01-18T12:02:08.613647,T002128,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,6.5,6.5,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,6.3,96.92307692307692,0.04211661555555555,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.616759,T002129,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,5.9,5.9,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,5.7,96.61016949152543,0.04211575111111111,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.619860,T002130,C-BTC-97200-170126,BTC,Call,97200,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,1,0.2,0.2,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.045780658611111115,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.623007,T002131,P-BTC-93600-170126,BTC,Put,93600,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,1,0.2,0.2,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.04578128583333333,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.626130,T002132,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,5,5.0,25.0,0,0,0,0,0,0,0,0,0.0,-5.0,0,0.0,0,0,neutral,medium,4.8,96.0,0.04216041166666666,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.629209,T002133,C-BTC-97200-170126,BTC,Call,97200,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,1,0.2,0.2,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,neutral,medium,,,,,,open,delta_exchange_import,,
2026-01-18T12:02:08.632342,T002134,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,10.5,10.5,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,10.3,98.0952380952381,0.04215868611111111,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.635431,T002135,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,7.7,7.7,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,7.5,97.40259740259741,0.04211056444444444,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.638564,T002136,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,8.3,8.3,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,8.100000000000001,97.59036144578313,0.04210969416666666,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.641672,T002137,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,11.0,11.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,10.8,98.18181818181819,0.042156094444444445,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.644780,T002138,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,10.5,10.5,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,10.3,98.0952380952381,0.042155231111111115,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.647889,T002139,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,8.1,8.1,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,7.8999999999999995,97.53086419753086,0.04210710388888889,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.651003,T002140,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,10.0,10.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,9.8,98.00000000000001,0.0421535025,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.654141,T002141,P-BTC-94800-170126,BTC,Put,94800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,7.3,7.3,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,7.1,97.26027397260275,0.04210536722222222,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.657280,T002142,C-BTC-95600-170126,BTC,Call,95600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,10.0,10.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,9.8,98.00000000000001,0.04215175888888889,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.660391,T002143,P-BTC-92000-170126,BTC,Put,92000,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,10,0.2,2.0,0,0,0,0,0,0,0,0,0.0,10.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.04579217083333333,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.663514,T002144,P-BTC-69000-270226,BTC,Put,69000,270226,2026-02-27T08:30:00,39.85,SELL,OPEN,1,174.5,174.5,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,,,,,,open,delta_exchange_import,,
2026-01-18T12:02:08.666632,T002145,C-BTC-96200-170126,BTC,Call,96200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,10.8,10.8,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,10.600000000000001,98.14814814814815,0.04216119611111111,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.669744,T002146,C-BTC-97200-170126,BTC,Call,97200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,4.0,4.0,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,3.8,95.0,0.042195882500000004,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.672881,T002147,C-BTC-97800-170126,BTC,Call,97800,170126,2026-01-17T08:30:00,-1.15,BUY,OPEN,20,4.0,80.0,0,0,0,0,0,0,0,0,0.0,20.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.04579589027777778,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.675997,T002148,C-BTC-96200-170126,BTC,Call,96200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,71.5,715.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,713.0,99.72027972027972,0.04215859472222222,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.679097,T002149,C-BTC-96200-170126,BTC,Call,96200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,53.5,535.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,533.0,99.62616822429906,0.04215773361111111,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.682230,T002150,C-BTC-96200-170126,BTC,Call,96200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,49.0,490.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,488.0,99.59183673469387,0.042156863333333336,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.685385,T002151,C-BTC-97800-170126,BTC,Call,97800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,73.0,730.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,690.0,94.52054794520548,0.04222218666666667,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.688503,T002152,C-BTC-97800-170126,BTC,Call,97800,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,71.2,712.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,672.0,94.3820224719101,0.04222132055555556,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.691619,T002153,P-BTC-92000-170126,BTC,Put,92000,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,10,28.9,289.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,287.0,99.30795847750865,0.042213181111111116,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.694749,T002154,C-BTC-97200-170126,BTC,Call,97200,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,143.8,143.8,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,143.60000000000002,99.86091794158554,0.04218893666666666,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.697866,T002155,P-BTC-93600-170126,BTC,Put,93600,170126,2026-01-17T08:30:00,-1.15,SELL,OPEN,1,88.1,88.1,0,0,0,0,0,0,0,0,0.0,-1.0,0,0.0,0,0,neutral,medium,87.89999999999999,99.77298524404085,0.042189658888888884,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.701031,T002156,P-BTC-95400-160126,BTC,Put,95400,160126,2026-01-16T08:30:00,-2.15,BUY,OPEN,131,5.60689655173,734.5034,0,0,0,0,0,0,0,0,0.0,131.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.04579966944444444,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.704165,T002157,C-BTC-95400-160126,BTC,Call,95400,160126,2026-01-16T08:30:00,-2.15,BUY,OPEN,128,0.0,0.0,0,0,0,0,0,0,0,0,0.0,128.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.04579288222222222,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.707283,T002158,P-BTC-95400-160126,BTC,Put,95400,160126,2026-01-16T08:30:00,-2.15,SELL,OPEN,50,4.7,235.0,0,0,0,0,0,0,0,0,0.0,-50.0,0,0.0,0,0,neutral,medium,-45.3448275865,-19.295671313404256,0.04223151666666666,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.710409,T002159,P-BTC-95400-160126,BTC,Put,95400,160126,2026-01-16T08:30:00,-2.15,SELL,OPEN,10,5.5,55.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-1.0689655173000023,-1.943573667818186,0.042230648333333336,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.713574,T002160,P-BTC-95400-160126,BTC,Put,95400,160126,2026-01-16T08:30:00,-2.15,SELL,OPEN,40,5.5,220.0,0,0,0,0,0,0,0,0,0.0,-40.0,0,0.0,0,0,neutral,medium,-4.275862069200009,-1.943573667818186,0.04222976916666666,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.716770,T002161,P-BTC-95400-160126,BTC,Put,95400,160126,2026-01-16T08:30:00,-2.15,SELL,OPEN,10,5.4,54.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-2.068965517299999,-3.831417624629627,0.04222888138888889,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.719908,T002162,P-BTC-95400-160126,BTC,Put,95400,160126,2026-01-16T08:30:00,-2.15,SELL,OPEN,10,4.7,47.0,0,0,0,0,0,0,0,0,0.0,-10.0,0,0.0,0,0,neutral,medium,-9.0689655173,-19.295671313404256,0.04222800972222222,,,closed,delta_exchange_import,,
2026-01-18T12:02:08.723060,T002163,P-BTC-95200-160126,BTC,Put,95200,160126,2026-01-16T08:30:00,-2.15,BUY,OPEN,122,0.2,24.4,0,0,0,0,0,0,0,0,0.0,122.0,0,0.0,0,0,neutral,medium,0.0,0.0,0.04578542055555556,,,paired,delta_exchange_import,,
2026-01-18T12:02:08.726204,T002164,P-BTC-95400-160126,BTC,Put,95400,160126,2026-01-16T08:30:00,-2.15,SELL,OPEN,5,24.5,122.5,0,0,0,0,0,0,0,0,0.0,-5.0,0,0.0,0,0,neutral,medium,94.46551724135,77.11470795212246,0.042226260833333334,,,closed,delta_exchange_import,,
