timestamp,open_positions,total_pnl_usd,total_pnl_inr,risk_percent,avg_margin_ratio,min_margin_ratio,positions_at_risk,overall_liq_risk,status
2025-10-13T15:47:54.065853,2,-1.76,-149.80,14.98,1.0000,1.0000,0,low,safe
2025-10-13T15:52:31.724890,1,-1.14,-96.80,9.68,1.0000,1.0000,0,low,safe
2025-10-13T15:53:10.520799,1,0.23,19.60,0.00,1.0000,1.0000,0,low,safe
2025-10-13T15:57:36.593531,1,-1.14,-96.80,9.68,1.0000,1.0000,0,low,safe
2025-10-13T15:58:23.630141,1,0.32,27.50,0.00,1.0000,1.0000,0,low,safe
2025-10-13T16:03:34.916141,1,-1.75,-149.00,14.90,1.0000,1.0000,0,low,safe
2025-10-13T16:05:06.082216,2,0.23,19.80,0.00,1.0000,1.0000,0,low,safe
2025-10-13T16:08:46.891082,1,-1.64,-139.00,13.90,1.0000,1.0000,0,low,safe
2025-10-13T16:10:26.525067,3,-0.86,-72.70,7.27,1.0000,1.0000,0,low,safe
2025-10-13T16:13:47.697550,2,-2.31,-196.60,19.66,1.0000,1.0000,0,low,safe
2025-10-13T16:15:39.931449,3,-0.86,-72.70,7.27,1.0000,1.0000,0,low,safe
2025-10-13T16:18:58.963553,2,-0.03,-2.40,0.24,1.0000,1.0000,0,low,safe
2025-10-13T16:20:43.521002,1,0.32,27.50,0.00,1.0000,1.0000,0,low,safe
2025-10-13T16:24:00.996654,1,-2.00,-170.30,17.03,1.0000,1.0000,0,low,safe
2025-10-13T16:25:51.136254,1,0.32,27.50,0.00,1.0000,1.0000,0,low,safe
2025-10-13T16:29:14.704488,1,-1.22,-104.10,10.41,1.0000,1.0000,0,low,safe
2025-10-13T16:30:58.327838,1,0.32,27.50,0.00,1.0000,1.0000,0,low,safe
2025-10-13T16:34:18.460258,2,-2.78,-236.20,23.62,1.0000,1.0000,0,low,safe
2025-10-13T16:36:13.461672,4,-8.80,-748.20,74.82,1.0000,1.0000,0,low,warning
2025-10-13T16:39:18.939973,2,-11.18,-950.00,95.00,1.0000,1.0000,0,low,critical
2025-10-13T16:41:20.557512,2,-1.58,-134.60,13.46,1.0000,1.0000,0,low,safe
2025-10-13T16:44:30.837578,2,-6.49,-551.60,55.16,1.0000,1.0000,0,low,warning
2025-10-13T16:46:32.852299,2,-0.52,-44.40,4.44,1.0000,1.0000,0,low,safe
2025-10-13T16:49:42.601256,2,-6.56,-557.20,55.72,1.0000,1.0000,0,low,warning
2025-10-13T16:51:44.695808,2,-1.37,-116.60,11.66,1.0000,1.0000,0,low,safe
2025-10-13T16:54:54.863882,2,-14.57,-1238.60,123.86,1.0000,1.0000,0,low,critical
2025-10-13T16:56:47.140494,3,-5.71,-485.50,48.55,1.0000,1.0000,0,low,safe
2025-10-13T17:00:24.718109,4,-28.31,-2406.00,240.60,1.0000,1.0000,0,low,critical
2025-10-13T17:01:48.869533,5,-9.09,-772.50,77.25,1.0000,1.0000,0,low,danger
2025-10-13T17:05:32.960319,3,-16.15,-1372.60,137.26,1.0000,1.0000,0,low,critical
2025-10-13T17:06:54.546784,3,-6.71,-570.50,57.05,1.0000,1.0000,0,low,warning
2025-10-13T17:10:42.048754,4,-15.85,-1347.60,134.76,1.0000,1.0000,0,low,critical
2025-10-13T17:12:05.770764,3,-6.28,-533.90,53.39,1.0000,1.0000,0,low,warning
2025-10-13T17:15:56.484428,3,-15.29,-1300.00,130.00,1.0000,1.0000,0,low,critical
2025-10-13T17:17:17.856247,3,-8.05,-684.10,68.41,1.0000,1.0000,0,low,warning
2025-10-13T17:21:08.440174,3,-17.18,-1460.50,146.05,1.0000,1.0000,0,low,critical
2025-10-13T17:22:30.497925,3,-6.14,-521.70,52.17,1.0000,1.0000,0,low,warning
2025-10-13T17:26:09.012255,2,-11.63,-988.60,98.86,1.0000,1.0000,0,low,critical
2025-10-13T17:27:31.365604,2,-4.27,-362.80,36.28,1.0000,1.0000,0,low,safe
2025-10-13T17:31:19.507969,2,-17.99,-1528.80,152.88,1.0000,1.0000,0,low,critical
2025-10-13T17:32:42.610019,2,-7.66,-651.30,65.13,1.0000,1.0000,0,low,warning
2025-10-13T18:02:08.577953,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:07:13.648107,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:12:17.866517,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:17:22.419575,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:19:02.416810,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:22:27.925970,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:24:31.287846,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:27:32.860174,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:29:59.741272,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:32:36.499011,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:35:22.976515,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:37:40.485702,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:40:45.622742,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:42:44.956218,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:46:13.009585,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:47:49.621516,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:51:37.903593,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:52:55.367129,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:57:07.008779,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T18:58:00.111266,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:02:11.745254,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:03:05.848443,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
